J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
634,0.00893648,0.00893697,-1.29E-06,-7.25E-07,-1.64E-08,2.48E-08
635,0.00893465,0.00893583,-1.15E-06,-6.60E-07,6.55E-08,3.03E-08
636,0.00893282,0.00893503,-8.02E-07,-5.61E-07,9.82E-08,3.15E-08
637,0.00893142,0.00893462,-4.09E-07,-4.36E-07,1.25E-07,1.88E-08
638,0.00893092,0.00893465,3.35E-08,-3.16E-07,1.20E-07,-1.52E-08
639,0.00893262,0.00893508,4.27E-07,-2.45E-07,7.09E-08,-7.58E-08
640,0.00893521,0.00893545,3.77E-07,-2.83E-07,-3.82E-08,-1.61E-07
641,0.0089378,0.00893559,1.32E-07,-4.74E-07,-1.91E-07,-2.55E-07
642,0.00893994,0.00893542,-1.63E-07,-8.45E-07,-3.71E-07,-3.55E-07
643,0.00894032,0.00893477,-6.54E-07,-1.41E-06,-5.62E-07,-4.56E-07
644,0.00893804,0.00893328,-1.49E-06,-2.11E-06,-6.99E-07,-5.46E-07
645,0.008934,0.00893076,-2.52E-06,-2.86E-06,-7.53E-07,-6.11E-07
646,0.00892996,0.00892701,-3.75E-06,-3.63E-06,-7.75E-07,-6.37E-07
647,0.00892503,0.00892198,-5.03E-06,-4.42E-06,-7.86E-07,-6.14E-07
648,0.00891922,0.00891612,-5.86E-06,-5.16E-06,-7.42E-07,-5.38E-07
649,0.00891252,0.00890972,-6.40E-06,-5.78E-06,-6.22E-07,-4.20E-07
650,0.00890405,0.00890288,-6.84E-06,-6.21E-06,-4.26E-07,-2.74E-07
651,0.00889471,0.00889564,-7.24E-06,-6.37E-06,-1.64E-07,-1.04E-07
652,0.00888757,0.00888831,-7.33E-06,-6.25E-06,1.26E-07,8.37E-08
653,0.00888043,0.00888122,-7.09E-06,-5.89E-06,3.60E-07,2.75E-07
654,0.00887241,0.00887486,-6.35E-06,-5.33E-06,5.62E-07,4.52E-07
655,0.00886483,0.00886964,-5.22E-06,-4.57E-06,7.53E-07,5.96E-07
656,0.00885901,0.00886574,-3.90E-06,-3.67E-06,9.06E-07,6.89E-07
657,0.00885541,0.00886313,-2.62E-06,-2.69E-06,9.77E-07,7.23E-07
658,0.00885535,0.00886178,-1.34E-06,-1.71E-06,9.77E-07,7.02E-07
659,0.00885705,0.00886172,-6.44E-08,-8.45E-07,8.68E-07,6.32E-07
660,0.00885964,0.00886264,9.18E-07,-1.74E-07,6.71E-07,5.17E-07
661,0.008864,0.0088641,1.46E-06,2.57E-07,4.31E-07,3.69E-07
662,0.00886835,0.0088658,1.70E-06,4.32E-07,1.75E-07,2.06E-07
663,0.00887183,0.00886726,1.46E-06,3.61E-07,-7.09E-08,4.00E-08
664,0.00887309,0.00886808,8.20E-07,7.74E-08,-2.84E-07,-1.07E-07
665,0.00887214,0.00886806,-1.55E-08,-3.48E-07,-4.26E-07,-2.17E-07
666,0.00887075,0.00886702,-1.05E-06,-8.40E-07,-4.91E-07,-2.84E-07
667,0.00886847,0.00886503,-1.98E-06,-1.35E-06,-5.13E-07,-3.05E-07
668,0.00886443,0.00886242,-2.62E-06,-1.81E-06,-4.53E-07,-2.85E-07
669,0.0088595,0.0088595,-2.91E-06,-2.13E-06,-3.22E-07,-2.36E-07
670,0.00885458,0.00885654,-2.96E-06,-2.30E-06,-1.75E-07,-1.73E-07
671,0.00885053,0.00885363,-2.91E-06,-2.31E-06,-1.09E-08,-1.10E-07
672,0.00884826,0.00885101,-2.62E-06,-2.20E-06,1.09E-07,-5.28E-08
673,0.00884686,0.00884893,-2.08E-06,-2.05E-06,1.58E-07,-1.70E-08
674,0.00884547,0.00884734,-1.59E-06,-1.90E-06,1.42E-07,-1.58E-08
675,0.00884452,0.0088462,-1.15E-06,-1.83E-06,7.64E-08,-4.97E-08
676,0.0088449,0.0088452,-9.98E-07,-1.83E-06,-1.93E-19,-1.18E-07
677,0.00884572,0.008844,-1.19E-06,-1.96E-06,-1.31E-07,-2.07E-07
678,0.00884522,0.00884237,-1.64E-06,-2.27E-06,-3.11E-07,-3.04E-07
679,0.00884427,0.00884009,-2.28E-06,-2.75E-06,-4.80E-07,-3.95E-07
680,0.00884155,0.00883718,-2.91E-06,-3.37E-06,-6.22E-07,-4.69E-07
681,0.0088375,0.00883338,-3.80E-06,-4.07E-06,-6.99E-07,-5.25E-07
682,0.00883213,0.0088285,-4.88E-06,-4.78E-06,-7.10E-07,-5.52E-07
683,0.008825,0.00882259,-5.91E-06,-5.46E-06,-6.77E-07,-5.39E-07
684,0.0088183,0.00881584,-6.75E-06,-6.05E-06,-5.89E-07,-4.87E-07
685,0.00881072,0.00880856,-7.29E-06,-6.55E-06,-5.08E-07,-4.03E-07
686,0.00880181,0.00880098,-7.58E-06,-6.93E-06,-3.71E-07,-2.99E-07
687,0.00879202,0.00879325,-7.73E-06,-7.12E-06,-1.96E-07,-1.85E-07
688,0.00878356,0.00878567,-7.58E-06,-7.13E-06,-1.09E-08,-6.85E-08
689,0.00877598,0.00877819,-7.48E-06,-7.00E-06,1.31E-07,3.88E-08
690,0.00876928,0.00877105,-7.14E-06,-6.76E-06,2.40E-07,1.41E-07
691,0.00876258,0.0087644,-6.65E-06,-6.45E-06,3.17E-07,2.28E-07
692,0.00875677,0.00875839,-6.01E-06,-6.07E-06,3.71E-07,2.95E-07
693,0.00875096,0.00875283,-5.57E-06,-5.70E-06,3.77E-07,3.36E-07
694,0.00874647,0.0087477,-5.12E-06,-5.29E-06,4.09E-07,3.60E-07
695,0.00874199,0.00874297,-4.73E-06,-4.87E-06,4.15E-07,3.68E-07
696,0.00873794,0.00873858,-4.39E-06,-4.47E-06,4.04E-07,3.64E-07
697,0.00873346,0.00873439,-4.19E-06,-4.11E-06,3.60E-07,3.52E-07
698,0.00872986,0.00873059,-3.80E-06,-3.77E-06,3.44E-07,3.40E-07
699,0.0087267,0.00872719,-3.41E-06,-3.45E-06,3.11E-07,3.18E-07
700,0.0087231,0.00872418,-3.01E-06,-3.17E-06,2.84E-07,2.90E-07
701,0.00871905,0.00872141,-2.77E-06,-2.91E-06,2.62E-07,2.59E-07
702,0.00871678,0.00871894,-2.47E-06,-2.64E-06,2.67E-07,2.32E-07
703,0.00871583,0.00871661,-2.32E-06,-2.42E-06,2.18E-07,2.04E-07
704,0.00871488,0.00871444,-2.18E-06,-2.26E-06,1.64E-07,1.81E-07
705,0.00871305,0.00871241,-2.03E-06,-2.14E-06,1.20E-07,1.58E-07
706,0.00871121,0.00871062,-1.78E-06,-2.02E-06,1.15E-07,1.36E-07
707,0.00870894,0.00870879,-1.83E-06,-1.93E-06,9.83E-08,1.10E-07
708,0.0087071,0.00870686,-1.93E-06,-1.83E-06,9.82E-08,8.73E-08
709,0.00870483,0.00870493,-1.93E-06,-1.75E-06,8.19E-08,6.85E-08
710,0.008703,0.00870319,-1.73E-06,-1.68E-06,6.55E-08,5.22E-08
711,0.00870028,0.00870161,-1.59E-06,-1.65E-06,2.73E-08,3.09E-08
712,0.00869845,0.00870017,-1.44E-06,-1.64E-06,1.64E-08,9.09E-09
713,0.0086975,0.00869873,-1.44E-06,-1.64E-06,-5.50E-09,-1.21E-08
714,0.00869743,0.00869729,-1.44E-06,-1.67E-06,-2.73E-08,-2.67E-08
